,date,name,tweet
217,2020-10-31,<JoeBiden>," . already voted, but he knows there's still more work to be done before election day.  sign up to join him:  "
218,2020-10-31,<JoeBiden>," president obama and i left president trump a playbook on how to deal with pandemics. he flat-out ignored it. and we're suffering every day because of it.
"
219,2020-10-31,<JoeBiden>," if you’re planning to vote early in-person, today is your last day to do so in many states. head to  "
220,2020-10-31,<JoeBiden>," with just three days to go,  and i are back together on the campaign trail in michigan. tune in.  "
221,2020-10-31,<JoeBiden>," folks, we’re just three days from election day — and what you do between now and when polls close on tuesday will determine the course of our country for generations to come.   sign up to help us get voters to the polls:  "
222,2020-10-31,<JoeBiden>, who let all these people into my basement?  
223,2020-10-31,<JoeBiden>," 3 days.  stay empowered, stay optimistic, stay united.
"
224,2020-10-31,<JoeBiden>, the urgency of this election couldn’t be greater — and the stakes couldn’t be higher.   don’t wait: go to  
225,2020-10-31,<JoeBiden>, be a patriot. wear a mask.  
226,2020-10-31,<JoeBiden>," every single american deserves access to regular, reliable, and free covid-19 testing. period.
"
227,2020-10-31,<JoeBiden>," president trump still has no plan to address covid-19.  he quit on you, on your family, on america. he just wants us to grow numb to the horrors of the death toll and the pain.  we cannot afford another four years of his failed leadership.
"
228,2020-10-31,<JoeBiden>, the future of this country is in your hands.  make a plan to vote now.  
229,2020-10-31,<JoeBiden>, i believe every american deserves to retire with dignity.   
230,2020-10-31,<JoeBiden>, this is your chance to be a part of history.  vote:  
231,2020-10-30,<JoeBiden>, moody’s analytics projects that my plan will create 18.6 million jobs — over 7 million more jobs than president trump’s plan.  we’re going to build back better and ensure everyone has a fair shot to get ahead.  
232,2020-10-30,<JoeBiden>, alfonso vino aquí con un sueño. y su futuro ha sido robado. ya es suficiente.  
233,2020-10-30,<JoeBiden>," let me be clear: anyone who is responsible for plunging and ensnaring america in this crisis — anyone who could do so without an ounce of shame or a shred of empathy — should not be president.
"
234,2020-10-30,<JoeBiden>," from the climate crisis to student debt and gun violence — there's so much on the line in this election, and young people have the power to own the outcome.  so vote, and let's build a better future together:  "
235,2020-10-30,<JoeBiden>," love will always win. congratulations,  and "
236,2020-10-30,<JoeBiden>," this domestic violence awareness month, i recommit to ensuring domestic violence is treated like the crime it is, and to ensuring survivors receive the support they need. i've spent my entire career fighting domestic abuse — and will continue that fight as president. #dvam
"
237,2020-10-30,<JoeBiden>, your vote will help determine the future of our country. i’m in wisconsin to urge folks to use that power. tune in.  
238,2020-10-30,<JoeBiden>," more than 9 million cases of covid-19 have been now confirmed in the united states — and more than 228,000 americans have lost their lives.  it is as severe an indictment of a president’s record as one can possibly imagine, and it is utterly disqualifying.
"
239,2020-10-30,<JoeBiden>," jill and i are praying for all those impacted by hurricane zeta. the entire nation stands with you as you rebuild and recover.
"
240,2020-10-30,<JoeBiden>, alfonso came here with a dream. and now he’s been robbed of his future. enough is enough.  
241,2020-10-30,<JoeBiden>, we are in a battle for the soul of the nation –– your voice and vote can make all the difference. tune in as i speak live from minnesota.  
242,2020-10-30,<JoeBiden>," jill and i send our prayers to the people of greece and turkey following today’s earthquake. we’re grateful for the brave rescuers saving others, and for the governments of greece and turkey putting aside their differences to support each other.
"
243,2020-10-30,<JoeBiden>," let me be clear: hardworking americans should not be paying more in federal income taxes than amazon or netflix.  it’s time for big corporations to finally pay their fair share.
"
244,2020-10-30,<JoeBiden>," i'm not going to shut down the country.  i'm not going to shut down the economy.  i'm going to shut down the virus.
"
245,2020-10-30,<JoeBiden>, you have the power to silence him.  vote:  
246,2020-10-30,<JoeBiden>," there’s no challenge we can’t overcome when we stand united. with just four days to go, tune in as we get out the vote in iowa.  "
247,2020-10-30,<JoeBiden>, donald trump is wholly unfit to serve as commander in chief. but don’t just take my word for it...  
248,2020-10-30,<JoeBiden>," after campaigning in 2016 to lift up the ‘forgotten man,’ president trump has completely lost sight of working people.   i promise you this: i never will.  "
249,2020-10-30,<JoeBiden>," folks, deadlines to vote early in-person are arriving across the country. don’t wait until november 3rd to cast your ballot — head to  "
250,2020-10-30,<JoeBiden>," they say never read the comments –– well, i did anyway.  "
251,2020-10-30,<JoeBiden>, 4 days to prevent another 4 years.  vote:  
252,2020-10-29,<JoeBiden>," this storm will pass, and a new day will come.  "
253,2020-10-29,<JoeBiden>," now more than ever, we need a president who will choose compassion over cruelty.
"
254,2020-10-29,<JoeBiden>, this election is about so much more than policy. the character of our country is on the ballot. and  and i will work every day to bring this country back together — fighting as hard for those who don’t support us as those who do.  
255,2020-10-29,<JoeBiden>," here’s the bottom line: when we vote, things get better. tune in as we hold a get out the vote rally in tampa bay, florida.  "
256,2020-10-29,<JoeBiden>," you have my word: if i have the honor of serving as your president, i will do everything in my power to defeat covid-19.  here’s my plan to get it done:  "
257,2020-10-29,<JoeBiden>, enough of the lies.  vote him out:  
258,2020-10-29,<JoeBiden>, the future of our country is on the ballot — and you get to decide what it looks like.  vote:  
259,2020-10-29,<JoeBiden>," christen — tell your grandmother i’m incredibly grateful to have her support, and thank you for helping her cast her ballot.
"
260,2020-10-29,<JoeBiden>," . y yo no solo reconstruiremos las cosas como eran antes de estas crisis, sino que reconstruiremos un mejor país que antes, para crear una nueva economía estadounidense. mira la explicación de mi amigo   "
